customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_bucket,spending_category,estimated_clv,has_internet,is_month_to_month,churn_flag,age_group,churn_probability,predicted_churn,risk_tier
2848-YXSMW,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,No,48+ months,Low Value,1396.8,False,False,False,Non-Senior,0.003201841499240396,0,Low
0486-HECZI,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,Yes,48+ months,High Value,5321.25,True,True,True,Non-Senior,0.3689165310450202,0,Low
4549-ZDQYY,Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,No,48+ months,Medium Value,3013.4,True,False,False,Non-Senior,0.022796482916900892,0,Low
5712-AHQNN,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,No,24-48 months,High Value,3940.9500000000003,True,True,False,Non-Senior,0.3393034215733439,0,Low
4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,Yes,24-48 months,Medium Value,2830.5,True,True,True,Senior,0.47525885749353125,0,Medium
5256-SKJGO,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,No,48+ months,Medium Value,3494.4,True,False,False,Non-Senior,0.03725403126307019,0,Low
3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,No,0-12 months,High Value,269.54999999999995,True,True,False,Non-Senior,0.524566063644809,1,Medium
9560-BBZXK,Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,No,24-48 months,Low Value,1117.8,True,False,False,Non-Senior,0.026341145614016803,0,Low
5299-RULOA,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,Yes,0-12 months,High Value,1002.5,True,True,True,Non-Senior,0.7243596169733059,1,High
8402-OOOHJ,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,No,24-48 months,Low Value,846.65,False,False,False,Non-Senior,0.008584171703352794,0,Low
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,No,24-48 months,High Value,2300.4,True,True,False,Non-Senior,0.2970318776255502,0,Low
1091-SOZGA,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,No,48+ months,High Value,5588.8,True,False,False,Non-Senior,0.2572303214255285,0,Low
2928-HLDBA,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,No,0-12 months,Low Value,124.19999999999999,False,True,False,Non-Senior,0.15932776986095726,0,Low
0404-SWRVG,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,0-12 months,Medium Value,223.20000000000002,True,True,True,Non-Senior,0.7735899847109546,1,High
6497-TILVL,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,No,0-12 months,Medium Value,354.90000000000003,True,True,False,Non-Senior,0.18186265474186453,0,Low
7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,No,0-12 months,Low Value,83.4,False,True,False,Non-Senior,0.14694651378659596,0,Low
4622-YNKIJ,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,No,24-48 months,High Value,2935.35,True,False,False,Non-Senior,0.096385402765307,0,Low
4412-YLTKF,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,24-48 months,Medium Value,2107.35,True,True,True,Senior,0.5832692058388278,1,Medium
6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,48+ months,Low Value,1695.6000000000001,False,False,False,Non-Senior,0.008515589780010603,0,Low
3930-ZGWVE,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,0-12 months,Low Value,19.75,False,True,False,Non-Senior,0.1959948604521044,0,Low
2639-UGMAZ,Male,1,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,No,48+ months,Medium Value,4007.9500000000003,True,False,False,Senior,0.07393944545378424,0,Low
2876-GZYZC,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,No,12-24 months,High Value,1117.3500000000001,True,True,False,Non-Senior,0.6800676576090737,1,Medium
6207-WIOLX,Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,24-48 months,Medium Value,1465.0,True,True,True,Non-Senior,0.24032737393981113,0,Low
8587-XYZSF,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,No,48+ months,Medium Value,3386.85,True,False,False,Non-Senior,0.00805606499099696,0,Low
3091-FYHKI,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,0-12 months,Low Value,35.45,True,True,True,Non-Senior,0.7095515177677002,1,High
2372-HWUHI,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,0-12 months,Low Value,88.7,True,True,True,Non-Senior,0.44724886670175895,0,Medium
7799-LGRDP,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,No,24-48 months,Low Value,1105.1,False,False,False,Non-Senior,0.015347635737671783,0,Low
7850-VWJUU,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,12-24 months,Medium Value,1725.0,True,True,False,Non-Senior,0.2587587894546767,0,Low
3774-VBNXY,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,No,48+ months,Low Value,1292.8,False,False,False,Non-Senior,0.004780534811017559,0,Low
6217-KDYWC,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,No,48+ months,Low Value,1117.2,False,False,False,Non-Senior,0.0094450830071327,0,Low
0390-DCFDQ,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,0-12 months,Medium Value,70.45,True,True,True,Senior,0.6909703788628583,1,Medium
3146-MSEGF,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,No,48+ months,High Value,6339.599999999999,True,False,False,Senior,0.01725985030562911,0,Low
4080-OGPJL,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,Yes,0-12 months,Medium Value,569.2,True,True,True,Non-Senior,0.3214653394930952,0,Low
1095-WGNGG,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,48+ months,High Value,6164.05,True,False,False,Non-Senior,0.12377189709754167,0,Low
2636-SJDOU,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,No,48+ months,High Value,5395.2,True,False,False,Non-Senior,0.08861632708378951,0,Low
1131-QQZEB,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,No,48+ months,Low Value,1700.45,False,False,False,Senior,0.007106351196966168,0,Low
5716-EZXZN,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,No,48+ months,High Value,6438.25,True,False,False,Non-Senior,0.03680385663236489,0,Low
6837-BJYDQ,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,No,0-12 months,Low Value,58.800000000000004,False,False,False,Non-Senior,0.09777780644729131,0,Low
2135-RXIHG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,0-12 months,Low Value,45.65,True,True,True,Non-Senior,0.5475830402373938,1,Medium
6440-DKQGE,Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,No,24-48 months,Medium Value,1935.0,True,False,False,Non-Senior,0.056994748630907505,0,Low
3466-BYAVD,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,No,12-24 months,Medium Value,1042.5,True,True,False,Non-Senior,0.1757509395992185,0,Low
3780-YVMFA,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,No,0-12 months,Medium Value,548.4,True,True,False,Non-Senior,0.45106554665127396,0,Medium
3874-EQOEP,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,Yes,0-12 months,High Value,665.0,True,True,True,Non-Senior,0.7242369708439559,1,High
1679-JRFBR,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,No,48+ months,High Value,7570.5,True,False,False,Non-Senior,0.11825948681346295,0,Low
9073-ZZIAY,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,No,48+ months,High Value,5338.2,True,False,False,Non-Senior,0.014726507795554282,0,Low
3077-RSNTJ,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,No,0-12 months,Low Value,118.19999999999999,False,True,False,Non-Senior,0.13848992019230366,0,Low
6551-GNYDG,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,12-24 months,Medium Value,1132.6000000000001,True,True,False,Non-Senior,0.44443759743538797,0,Medium
9167-APMXZ,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,12-24 months,High Value,1851.3000000000002,True,True,False,Non-Senior,0.507862862981037,1,Medium
2749-CTKAJ,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,No,12-24 months,Low Value,443.29999999999995,False,False,False,Non-Senior,0.026777483822554484,0,Low
6371-NZYEG,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,No,12-24 months,Medium Value,1028.0,True,False,False,Non-Senior,0.034260336647846376,0,Low
7554-NEWDD,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,No,0-12 months,Low Value,257.0,False,False,False,Non-Senior,0.047559934462759995,0,Low
8992-VONJD,Female,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,No,12-24 months,Medium Value,728.0,True,True,False,Non-Senior,0.1692428503713367,0,Low
0867-MKZVY,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,Yes,12-24 months,Medium Value,1648.0,True,True,True,Non-Senior,0.3563325267809308,0,Low
4482-EWFMI,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,No,0-12 months,Medium Value,139.4,True,True,False,Non-Senior,0.7099801428960874,1,High
4648-YPBTM,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,No,48+ months,Medium Value,3916.7000000000003,True,False,False,Non-Senior,0.03811194502208246,0,Low
2907-ILJBN,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,No,0-12 months,Low Value,226.60000000000002,False,False,False,Non-Senior,0.058256755061294296,0,Low
6345-FZOQH,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,No,48+ months,Low Value,1373.1,False,False,False,Non-Senior,0.004854216604966472,0,Low
3376-BMGFE,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,Yes,0-12 months,Medium Value,283.6,True,True,True,Non-Senior,0.6033772004697378,1,Medium
5997-OPVFA,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No,48+ months,High Value,6411.599999999999,True,False,False,Non-Senior,0.017980097212605517,0,Low
3445-HXXGF,Male,1,Yes,No,58,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,Yes,48+ months,Low Value,2627.3999999999996,True,True,True,Senior,0.2773142164691892,0,Low
1159-WFSGR,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,No,12-24 months,Low Value,326.4,False,True,False,Non-Senior,0.08959566694663075,0,Low
7654-YWJUF,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,24-48 months,High Value,3622.75,True,False,False,Non-Senior,0.07209457783382074,0,Low
1875-QIVME,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,Yes,0-12 months,High Value,208.8,True,True,True,Non-Senior,0.8275548204668455,1,High
6727-IOTLZ,Male,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,No,12-24 months,Medium Value,1147.3,True,False,False,Non-Senior,0.05368325397664216,0,Low
0691-JVSYA,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes,48+ months,High Value,5027.049999999999,True,False,True,Non-Senior,0.2524756875814108,0,Low
5918-VUKWP,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,No,24-48 months,Low Value,657.6,False,False,False,Non-Senior,0.024356665138029334,0,Low
1744-JHKYS,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,No,24-48 months,Low Value,839.8,False,True,False,Non-Senior,0.09272631063090642,0,Low
2656-FMOKZ,Female,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,Yes,12-24 months,Medium Value,1116.75,True,True,True,Senior,0.5558223521179897,1,Medium
2070-FNEXE,Female,1,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,Yes,0-12 months,Medium Value,535.15,True,True,True,Senior,0.4223761448208394,0,Medium
5947-SGKCL,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,No,12-24 months,High Value,1580.25,True,True,False,Non-Senior,0.5707760173456614,1,Medium
3712-PKXZA,Male,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252.0,No,48+ months,Low Value,1253.55,False,False,False,Non-Senior,0.019005464790812585,0,Low
6317-YPKDH,Female,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,Yes,0-12 months,Low Value,29.95,True,True,True,Non-Senior,0.42633360986082874,0,Medium
6582-OIVSP,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,No,0-12 months,Low Value,45.3,True,True,False,Non-Senior,0.3760169938294454,0,Low
9367-WXLCH,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,Yes,0-12 months,High Value,676.0,True,True,True,Non-Senior,0.6392077688520518,1,Medium
5524-KHNJP,Male,0,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,No,24-48 months,Medium Value,2466.75,True,False,False,Non-Senior,0.055490639903400876,0,Low
1918-ZBFQJ,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,Yes,12-24 months,Medium Value,1030.25,True,True,True,Non-Senior,0.4983135236887866,0,Medium
1024-GUALD,Female,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,Yes,0-12 months,Low Value,24.8,True,True,True,Non-Senior,0.6536164108665522,1,Medium
4827-USJHP,Male,0,No,No,20,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.8,1023.85,No,12-24 months,Medium Value,1036.0,True,True,False,Non-Senior,0.16748474179773415,0,Low
8167-GJLRN,Male,0,No,No,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.4,82.15,No,0-12 months,Low Value,91.19999999999999,True,True,False,Non-Senior,0.45698951691651307,0,Medium
0956-SYCWG,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.65,244.8,No,12-24 months,Low Value,255.45,False,False,False,Non-Senior,0.061554150636281724,0,Low
8017-UVSZU,Female,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.6,2379.1,No,24-48 months,Medium Value,2264.0,True,True,False,Non-Senior,0.09547605598898036,0,Low
7100-FQPRV,Male,0,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,No,24-48 months,Medium Value,3091.7000000000003,True,False,False,Non-Senior,0.04085150708797103,0,Low
2472-OVKUP,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.0,531.0,Yes,0-12 months,High Value,546.0,True,True,True,Non-Senior,0.7191587512633408,1,High
2984-RGEYA,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1375.4,No,48+ months,Low Value,1362.75,False,False,False,Non-Senior,0.0036143745493231938,0,Low
9680-NIAUV,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.7,8129.3,No,48+ months,High Value,7898.400000000001,True,False,False,Non-Senior,0.03803035132283704,0,Low
2146-EGVDT,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.3,1192.7,No,48+ months,Low Value,1138.7,False,False,False,Non-Senior,0.0057106562942125265,0,Low
2604-IJPDU,Female,0,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.55,1901.65,No,12-24 months,High Value,1931.0,True,True,False,Non-Senior,0.3342395884478997,0,Low
9178-JHUVJ,Male,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.1,587.4,No,12-24 months,Low Value,578.4000000000001,False,False,False,Non-Senior,0.023361704715649932,0,Low
6168-YBYNP,Male,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.35,6519.75,No,48+ months,High Value,6569.65,True,True,False,Non-Senior,0.42264508510302434,0,Medium
7255-SSFBC,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.25,8041.65,No,48+ months,High Value,8082.0,True,False,False,Non-Senior,0.055612216552676993,0,Low
